Unnamed: 0,new_rating,decoded_emojis
28901,1,التطبيق جيد اتمناء انكم تضيفون المحافظات وشكران
28910,0,ارا
28931,-1,بس عندي انتقاد على البطء الشديد. وتنوع المطاعم المعدوم
28935,0,فيه عرعر ولا لا ؟؟
28941,-1,بعض المطاعمم ماتنفتح ^^
28950,-1,ليششش م فيه توصيل لمنطقة نجران المعلوميه نجران الحين صارت قمة التطور والحضاره وفيها مطاعم واجده ارجووووو حل المشكله
28954,-1,لايقاوم الجوع ذباااح .. ولا يرحم ولا يعرف صغير ولا كبير .. يقول حللوه اذا له حق عندكم
29027,0,واع خرى
29033,0,الحممدانيه
29082,0,يمني
29089,0,البرنامج لك عليه
29113,0,طيب انا ابغي صوره ثانيه له هبجر
29117,0,بكوور
29120,-1,ما في مناطق السعودية كوله
29188,1,احبه ممتاز
29210,-1,جميل بس فيه مشكله انه يتاخر
29229,-1,بايييخ
29254,0,سؤال هل ح ادفع فلوس اذا طلبت؟ ارجو الرد بسرعه
29287,-1,أعطيته 3 نجوم لأنه طلب مره طلبت المغرب وجاني لساعه11 شوفو حل
29289,0,في بالمدينة المنورة
29295,-1,غاليييييي
29299,0,ما بعرف اذ منيح او لا لسا ما جربتو
29301,1,مميز smiling face with heart-eyes two hearts two hearts
29302,0,توصلو لم محايل عسير
29305,-1,مايوصل ولا منطقه بالقصيم
29308,-1,مافيه مدن مثلا .التنومه الزبيره الحفر وغيرها warning face with open mouth sleepy face !!!!
29313,1,هو التطبيق زين لاكن أعطيه 3 نجوم
29340,1,المطاعم قليل بس مملكه المعجنات وبيتزا هت وبيتزا ان بس اتمنى انهم يجيبون مطاعم جديده ولذيذه مثل ماكدونلدز واطلب الساعه 4 يجي الساعه6 والطلب بارد وغير اتمنى انكم تصلحون بعض العيوب في التحديث الجديد الله يرحم والديكم loudly crying face tired face
29343,1,مره كيوت
29358,0,أتمن أن تحطو خارطت القوع
29374,-1,ي ليت تخلون الموضفين الي يتصلون يتكلمون عربي مو كلهم هنود ومايفهمون عربي
29380,0,يقدر يوصل من ينبع البحر إلى ينبع النخل
29381,0,سامج
29389,0,سكن موظفى شيراتون
29390,0,في كل المدن المكتوب يعني ب السعوديه كل مدن السعوديه
29392,0,تكفووون علموني يوصل ابها
29396,0,كم حق التوصيل
29400,-1,بس اعلانااته مزعجه
29407,0,ناهي
29412,-1,نامعهههحخخخخخج
29446,1,برنامج رهيب وصلني الطلب بسرعه انصحكم تحملوه
29457,-1,مافيه كل المطاعم
29469,-1,اذا حددت منطقتي مايحددون الا كنتاكي وهارديز بس ليه ليش
29475,0,مأدري ماجربته
29486,-1,الملاحظ عدم الانتباه لوصول الطلبات الجديدة علشان كذا تتأخر الحل (1)اضافة منبه صوتي لوصول طلب جديد(2)اضافة ميزة تحديد المواقع عن طريق خرائط جوجل....
29490,-1,ليش مافي السعودية
29500,-1,بس اتمنى انوا يضيفون العراق ترى احنا نفسكم بشر
29520,-1,حلووو بس يتأخر شوي
29540,0,سؤال كم ياخذ فلوس التوصيل؟؟
29542,-1,ليش المحادثه المباشره ماهي شغاله
29550,-1,البرنامج جميل لكن ما فيه في بعض المناطق مطاعم كثيره زي منطقتنا مافيها مطعم مفتوح الا. كنتاكي
29580,-1,بس في مشكله بسيطه لو تنحل يكون احسن الي هي التاخير
29596,0,اخوي عندكم توصيل في الشرقية مثل الدمام. الخبر. القطيف. سيهات
29607,-1,ليش ماتخلو مدينة صبيا بين اتمنى الرد السريع
29611,-1,لمن اطلب مثلن طلبت وجبت اطفال بحدعش11 ياخد منك حق الوجبة بس ولا حق الطوصيل كمان بلا عليكم ردو سريع
29617,1,إنه جيد
29623,0,جبد لا اله الا الله ومحمد رسول الله
29658,-1,جمييل ولاكن هناك مشكله انو نبغا البيك على قائمة الطعام وشكرا على اهتمامكم
29663,0,هل يوصل الى القرا البعيدا
29672,-1,مطاعم الموجودة قليلة جدا جدا خصوصا عندنا في المدينة نريد حلا
29684,0,ارسله واتساب الموقع خلاص يوصلك لين البيت بدون ماتتعب انت ويه هرجه الفاضي
29700,1,اتمنى اضافة خاصية تحديد الموقع عن طريق ال(GPS) افضل لنا و لكم .وشكرا
29710,-1,ياخي مشكلته بس يطلعلي كنتاكي مايطلعلي مطاعم ثانيه وخترت كل انواع الأكل وبرضو كنتاكي مافي شي غيره ايش الوضع!؟؟
29713,-1,منطقة نجران ميب موجود
29751,-1,قبل فتره طلبت ولا جاني طلبي.. وتواصلت معكم..قالو لي عيد طلبكك عتو ولا جاني شي..... في عيب واحد فيكم لو تنفدو... يمكن يعجب الاغلبيهه.... تحطو موقع يكون افضل واحسن ادا م رد ب رقمو تعال ب الموقع
29757,0,اتمنى انكم تحطوا شناااص
29763,-1,البرنامج ممتاز لاكن ينقصه الكثير من المطاعم مع العلم انه يوجد مطاعم كثير جدا في منطقتي ولا يظهر في البرنامج سوى مطعمين او ثلاث فقط
29780,1,برنامج حلو وجيد بس اتمنا تحطون منطقة الحرازات بجدة
29784,0,سؤال و ارجو الجواب السريع هو لازم يكون في فيزا او كارت بنك
29798,0,سؤال
29802,0,^-*
29819,1,رووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووووعةةةةةةةةةةةةة
29824,-1,اسمعو بن بخيت ما يوصل
29857,1,تطبيق مبتكر
29869,-1,انا استخدمه بس لااكتشف المطاعم
29909,0,ماتطلب طلب يوصل بعد ساعة التوصيل 5 ريال
29910,1,ممتاز احسن انك أدق على التلفون
29921,-1,لماذا لا يوج في العراق مطعم بحثت كثير لا يوجد لماذا
29929,0,انا في القريات فيه توصيل
29932,-1,ليش مافيه منطقة تبوك اريد رد سريع
29950,1,لوسمحت احنا بتبوك يوجد مطاعم مشهوره وكثيره ومافي عندكم غير كنتاكي وهارديز اخيس وجبات سريعه حطو لنا قائمه مطاعم زي الناس
29953,-1,البرنامج شكله حلو بس انا اواجه مشكله في المنطقه او المدينه وانا في المدينه المنوره وفي مكان كله مطاعم عالمه وعاديه بس مايطلع الا كلمات انجليزيه .....الللي بينفعني يرد لو سمحتو ...... :-(
29954,-1,كتير عليه ثلاث لإ ن العملا غبييييين
29958,-1,التطبيق حلو بس انا من السعودية ومن حائل بس مالقيت اسم منطقتي أتمنى عرض منطقة قفار الغربي
29963,-1,انا في منطقه عسير ما فيه إلى طلب واحد
29970,1,البرنامج رااائع بس ممكن تضيفون محافظة وادي الدواسر
29980,1,انا باقي ماجربته قاعد يتحمل انشاءالله يكون حلو
30002,-1,عيال وش اسوي احنا كنت جوعانين و طلبنا قعدنا ساعه والأكل ما جاء وش الحل
30050,-1,مطاعم قليلة جدا في مكة
30064,-1,لو فيه منطقة نجران كان احسن لكن مافيه
30067,-1,البرنامج حلو بس المشكله منطقه الحرازات بمدينه جده مو موجوده
30071,0,بببب
30086,1,الاصدار القديم احلى اللي كان فيه تتبع الطلب ياريت تردونها
30100,-1,برنامج زين بس ليش الحد الادنى 20ولا50 ايش البلاهه ذي المفروض اي سعر في وجبات على 15ولا10كيف اطلبها
30101,0,دي
30137,-1,التطبيق رائع شكراً لكم .لاكن لكل شيء عيوبه ألا ماقدر الله. التطبيق لايعمل بترتيب صحيح من ناحية المناطق و لايتوفر ماكدونالدز في الحي الذي أسكن به مع العلم أنا أسكن ب -الرياض-حي بدر-الشفاء- شارع الستين. ومن الواضح انه المطعم في الشارع نفسه ولايظهر .وأتمنى أنكم تفعلون خدمة المواقع GPS ليتم تحديد كل المطاعم لبيتك ومكان توصيلها لموقعك ليتم توصيل الطلب ومشكورين جزيل الشكر
30146,0,السلام عليكم ..بس اريد اعرف لو سمحتم وش تقصدون ب(الجادة) و (القطعه) ؟؟ لما احدد المنزل وين ..هل هو رقم ولا ايش بالضبط؟؟
30150,-1,م عرفت له
30153,-1,يتاخر في التوصيل
30157,-1,الطلب يتأخر أكثر من ساعتين هذي أكبر مشكلة
30168,-1,بس يتأخر و يأخذ فوائد على المبلغ يعني مرة اشتريت ب11ريال أخذوا عني 19 ريال
30173,-1,صراحة جربت توصيله زين بس عندنا في الحرة كثيرة مطاعم ماجابوها كلها وتوصيل مهو سريع مرة حوالي نص ساعه
30181,-1,بعض الناطق السلطنة لا تظهر ارجاء معالجة مشكله أسرع وقت ممكن
